currenttime,option,k,f,accuracy
2018-02-26 21:31:24.628310,opt3,7,0.01,0.26333333333333331
2018-02-26 21:31:25.317939,opt4,7,0.01,0.27606060606060606
2018-02-26 21:31:27.608618,opt5,7,0.01,0.2723232323232323
2018-02-26 21:32:57.843268,opt6,7,0.01,0.23000000000000001
2018-02-26 21:32:58.187832,opt1,7,0.01,0.34404040404040404
2018-02-26 21:32:59.800481,opt2,7,0.01,0.21515151515151515
2018-02-26 21:33:00.380528,opt3,7,0.01,0.22494949494949495
2018-02-26 21:33:01.080869,opt4,7,0.01,0.21525252525252525
2018-02-26 21:33:03.746507,opt5,7,0.01,0.28262626262626261
2018-02-26 22:00:18.425645,opt6,7,0.01,0.22171717171717173
2018-02-26 22:00:18.917192,opt1,7,0.01,0.34757575757575759
2018-02-26 22:00:21.422596,opt2,7,0.01,0.25161616161616163
2018-02-26 22:00:22.003856,opt3,7,0.01,0.25777777777777777
2018-02-26 22:00:22.684515,opt4,7,0.01,0.27292929292929291
2018-02-26 22:00:25.169503,opt5,7,0.01,0.28010101010101013
2018-02-26 22:01:44.938052,opt6,7,0.01,0.19030303030303031
2018-02-26 22:01:45.471838,opt1,7,0.01,0.32595959595959595
2018-02-26 22:01:47.885793,opt2,7,0.01,0.2312121212121212
2018-02-26 22:01:48.456548,opt3,7,0.01,0.26010101010101011
2018-02-26 22:01:49.094721,opt4,7,0.01,0.29030303030303028
2018-02-26 22:01:51.686757,opt5,7,0.01,0.29202020202020201
2018-02-26 22:03:32.063960,opt6,7,0.01,0.19030303030303031
2018-02-26 22:03:32.618235,opt1,7,0.01,0.34131313131313129
2018-02-26 22:03:35.006893,opt2,7,0.01,0.3192929292929293
2018-02-26 22:03:35.558968,opt3,7,0.01,0.32323232323232326
2018-02-26 22:03:36.263325,opt4,7,0.01,0.33575757575757575
2018-02-26 22:03:38.562426,opt5,7,0.01,0.33454545454545453
2018-02-26 22:07:16.329521,opt6,7,0.01,0.24232323232323233
2018-02-26 22:07:16.829317,opt1,7,0.01,0.31131313131313132
2018-02-26 22:07:18.946141,opt2,7,0.01,0.22575757575757577
2018-02-26 22:07:19.517752,opt3,7,0.01,0.22292929292929292
2018-02-26 22:07:20.035919,opt4,7,0.01,0.2387878787878788
2018-02-26 22:07:22.227142,opt5,7,0.01,0.23787878787878788
2018-02-26 22:09:24.091145,opt6,7,0.01,0.22141414141414142
2018-02-26 22:09:24.625259,opt1,7,0.01,0.32212121212121214
2018-02-26 22:09:26.319425,opt2,7,0.01,0.2387878787878788
2018-02-26 22:09:26.743445,opt3,7,0.01,0.26858585858585859
2018-02-26 22:09:27.442216,opt4,7,0.01,0.28888888888888886
2018-02-26 22:09:30.242010,opt5,7,0.01,0.29666666666666669
2018-02-26 22:11:20.280282,opt6,7,0.01,0.20838383838383839
2018-02-26 22:11:20.768669,opt1,7,0.01,0.34828282828282831
2018-02-26 22:11:23.458655,opt2,7,0.01,0.21919191919191919
2018-02-26 22:11:23.939400,opt3,7,0.01,0.22747474747474747
2018-02-26 22:11:24.575188,opt4,7,0.01,0.25141414141414142
2018-02-26 22:11:27.181845,opt5,7,0.01,0.25414141414141417
2018-02-26 22:13:14.652160,opt6,7,0.01,0.23565656565656565
2018-02-26 22:13:15.117631,opt1,7,0.01,0.31777777777777777
2018-02-26 22:13:16.910750,opt2,7,0.01,0.21737373737373739
2018-02-26 22:13:17.436331,opt3,7,0.01,0.24646464646464647
2018-02-26 22:13:18.008036,opt4,7,0.01,0.27020202020202022
2018-02-26 22:13:20.610578,opt5,7,0.01,0.27090909090909093
2018-02-26 22:15:08.183663,opt6,7,0.01,0.18101010101010101
2018-02-26 22:15:08.680738,opt1,7,0.01,0.33303030303030301
2018-02-26 22:15:11.012811,opt2,7,0.01,0.23343434343434344
2018-02-26 22:15:11.407348,opt3,7,0.01,0.23494949494949494
2018-02-26 22:15:11.941585,opt4,7,0.01,0.25535353535353533
2018-02-26 22:15:14.568038,opt5,7,0.01,0.2722222222222222
2018-02-26 22:17:00.044137,opt6,7,0.01,0.20393939393939395
2018-02-26 22:17:00.557608,opt1,7,0.01,0.31555555555555553
2018-02-26 22:17:03.000444,opt2,7,0.01,0.26373737373737371
2018-02-26 22:17:03.559170,opt3,7,0.01,0.26222222222222225
2018-02-26 22:17:04.296831,opt4,7,0.01,0.27040404040404042
2018-02-26 22:17:06.852784,opt5,7,0.01,0.26555555555555554
2018-02-26 22:18:49.749825,opt6,7,0.01,0.20747474747474748
2018-02-26 22:18:50.179600,opt1,7,0.01,0.33000000000000002
2018-02-26 22:18:51.957245,opt2,7,0.01,0.22191919191919193
2018-02-26 22:18:52.527802,opt3,7,0.01,0.20545454545454545
2018-02-26 22:18:53.234572,opt4,7,0.01,0.22232323232323231
2018-02-26 22:18:55.370778,opt5,7,0.01,0.22343434343434343
2018-02-26 22:20:27.745108,opt6,7,0.01,0.20363636363636364
2018-02-26 22:20:28.229994,opt1,7,0.01,0.32989898989898991
2018-02-26 22:20:30.147978,opt2,7,0.01,0.25515151515151513
2018-02-26 22:20:30.577136,opt3,7,0.01,0.25646464646464645
2018-02-26 22:20:31.074075,opt4,7,0.01,0.2816161616161616
2018-02-26 22:20:33.906194,opt5,7,0.01,0.28242424242424241
2018-02-26 22:22:24.482853,opt6,7,0.01,0.20676767676767677
2018-02-26 22:22:24.947036,opt1,7,0.01,0.33505050505050504
2018-02-26 22:22:26.541970,opt2,7,0.01,0.24656565656565657
2018-02-26 22:22:26.992933,opt3,7,0.01,0.25363636363636366
2018-02-26 22:22:27.579152,opt4,7,0.01,0.26212121212121214
2018-02-26 22:22:30.193417,opt5,7,0.01,0.26363636363636361
2018-02-26 22:24:15.385699,opt6,7,0.01,0.19707070707070706
2018-02-26 22:24:18.678793,opt1,8,0.01,0.28565656565656566
2018-02-26 22:24:21.121840,opt2,8,0.01,0.16888888888888889
2018-02-26 22:24:21.740138,opt3,8,0.01,0.1807070707070707
2018-02-26 22:24:22.482713,opt4,8,0.01,0.20272727272727273
2018-02-26 22:27:02.608125,opt5,8,0.01,0.19151515151515153
2018-02-26 22:29:10.863239,opt6,8,0.01,0.16434343434343435
2018-02-26 22:29:11.200517,opt1,8,0.01,0.27959595959595962
2018-02-26 22:29:14.539646,opt2,8,0.01,0.21323232323232325
2018-02-26 22:29:14.941613,opt3,8,0.01,0.21252525252525253
2018-02-26 22:29:15.447343,opt4,8,0.01,0.23464646464646466
2018-02-26 22:31:32.858889,opt5,8,0.01,0.2105050505050505
2018-02-26 22:33:33.687981,opt6,8,0.01,0.17777777777777778
2018-02-26 22:33:34.060521,opt1,8,0.01,0.291010101010101
2018-02-26 22:33:37.548141,opt2,8,0.01,0.20424242424242425
2018-02-26 22:33:38.004047,opt3,8,0.01,0.21505050505050505
2018-02-26 22:33:38.516981,opt4,8,0.01,0.22151515151515153
2018-02-26 22:36:01.222339,opt5,8,0.01,0.20303030303030303
2018-02-26 22:38:24.798591,opt6,8,0.01,0.17030303030303029
2018-02-26 22:38:25.217359,opt1,8,0.01,0.28414141414141414
2018-02-26 22:38:27.885248,opt2,8,0.01,0.17242424242424242
2018-02-26 22:38:28.419872,opt3,8,0.01,0.18474747474747474
2018-02-26 22:38:28.931204,opt4,8,0.01,0.18818181818181817
2018-02-26 22:40:57.110342,opt5,8,0.01,0.19303030303030302
2018-02-26 22:42:42.398401,opt6,8,0.01,0.18717171717171718
2018-02-26 22:42:42.838615,opt1,8,0.01,0.28848484848484851
2018-02-26 22:42:45.346579,opt2,8,0.01,0.2008080808080808
2018-02-26 22:42:46.022090,opt3,8,0.01,0.20252525252525252
2018-02-26 22:42:46.657147,opt4,8,0.01,0.21454545454545454
2018-02-26 22:45:20.213325,opt5,8,0.01,0.2088888888888889
2018-02-26 22:47:56.774240,opt6,8,0.01,0.16111111111111112
2018-02-26 22:47:57.325160,opt1,8,0.01,0.29696969696969699
2018-02-26 22:48:00.954550,opt2,8,0.01,0.19030303030303031
2018-02-26 22:48:01.620021,opt3,8,0.01,0.20929292929292928
2018-02-26 22:48:02.196615,opt4,8,0.01,0.22181818181818183
2018-02-26 22:50:28.284809,opt5,8,0.01,0.22707070707070706
2018-02-26 22:52:24.826162,opt6,8,0.01,0.16030303030303031
2018-02-26 22:52:25.240136,opt1,8,0.01,0.27959595959595962
2018-02-26 22:52:27.540958,opt2,8,0.01,0.17838383838383839
2018-02-26 22:52:28.010865,opt3,8,0.01,0.18434343434343434
2018-02-26 22:52:28.600082,opt4,8,0.01,0.19585858585858587
2018-02-26 22:54:42.904353,opt5,8,0.01,0.20050505050505049
2018-02-26 22:56:52.935946,opt6,8,0.01,0.16222222222222221
2018-02-26 22:56:53.326537,opt1,8,0.01,0.2911111111111111
2018-02-26 22:56:55.537009,opt2,8,0.01,0.21010101010101009
2018-02-26 22:56:55.943722,opt3,8,0.01,0.2290909090909091
2018-02-26 22:56:56.409212,opt4,8,0.01,0.23545454545454544
2018-02-26 22:59:03.302982,opt5,8,0.01,0.24787878787878787
2018-02-26 23:01:13.594560,opt6,8,0.01,0.19979797979797981
2018-02-26 23:01:13.995922,opt1,8,0.01,0.28242424242424241
2018-02-26 23:01:16.552225,opt2,8,0.01,0.21414141414141413
2018-02-26 23:01:17.012144,opt3,8,0.01,0.21656565656565657
2018-02-26 23:01:17.516114,opt4,8,0.01,0.22161616161616163
2018-02-26 23:03:46.265045,opt5,8,0.01,0.22414141414141414
2018-02-26 23:38:00.093757,opt6,8,0.01,0.16636363636363635
2018-02-26 23:38:00.572315,opt1,8,0.01,0.27787878787878789
2018-02-26 23:38:02.983644,opt2,8,0.01,0.22161616161616163
2018-02-26 23:38:03.500123,opt3,8,0.01,0.2105050505050505
2018-02-26 23:38:04.038924,opt4,8,0.01,0.23757575757575758
2018-02-26 23:40:32.792189,opt5,8,0.01,0.23646464646464646
2018-02-26 23:44:49.509047,opt6,8,0.01,0.19797979797979798
2018-02-26 23:44:49.916790,opt1,8,0.01,0.29242424242424242
2018-02-26 23:44:52.427639,opt2,8,0.01,0.25181818181818183
2018-02-26 23:44:53.049437,opt3,8,0.01,0.26484848484848483
2018-02-26 23:44:53.634248,opt4,8,0.01,0.27787878787878789
2018-02-26 23:47:21.481278,opt5,8,0.01,0.28040404040404038
2018-02-26 23:49:10.265715,opt6,8,0.01,0.16565656565656567
2018-02-26 23:49:10.605138,opt1,8,0.01,0.28525252525252526
2018-02-26 23:49:13.090723,opt2,8,0.01,0.19242424242424241
2018-02-26 23:49:13.530411,opt3,8,0.01,0.18818181818181817
2018-02-26 23:49:13.974282,opt4,8,0.01,0.19575757575757577
2018-02-26 23:51:30.389447,opt5,8,0.01,0.18323232323232322
2018-02-26 23:53:25.660086,opt6,8,0.01,0.17606060606060606
2018-02-26 23:53:26.088904,opt1,8,0.01,0.29999999999999999
2018-02-26 23:53:28.523089,opt2,8,0.01,0.23535353535353534
2018-02-26 23:53:28.967445,opt3,8,0.01,0.24535353535353535
2018-02-26 23:53:29.468373,opt4,8,0.01,0.25575757575757574
2018-02-26 23:55:59.043158,opt5,8,0.01,0.25111111111111112
2018-02-26 23:58:08.874395,opt6,8,0.01,0.19565656565656567
2018-02-26 23:58:09.253236,opt1,8,0.01,0.27939393939393942
2018-02-26 23:58:11.656016,opt2,8,0.01,0.22444444444444445
2018-02-26 23:58:12.151846,opt3,8,0.01,0.23969696969696969
2018-02-26 23:58:12.718135,opt4,8,0.01,0.26444444444444443
2018-02-27 00:00:36.567723,opt5,8,0.01,0.25808080808080808
2018-02-27 00:02:35.157364,opt6,8,0.01,0.17464646464646463
2018-02-27 00:02:35.564992,opt1,8,0.01,0.29515151515151516
2018-02-27 00:02:37.849085,opt2,8,0.01,0.21484848484848484
2018-02-27 00:02:38.296814,opt3,8,0.01,0.22404040404040404
2018-02-27 00:02:38.831899,opt4,8,0.01,0.24757575757575759
2018-02-27 00:05:09.352539,opt5,8,0.01,0.24767676767676769
2018-02-27 00:07:54.626421,opt6,8,0.01,0.16050505050505051
2018-02-27 00:07:55.007239,opt1,8,0.01,0.29181818181818181
2018-02-27 00:07:57.457769,opt2,8,0.01,0.22989898989898991
2018-02-27 00:07:57.939948,opt3,8,0.01,0.2201010101010101
2018-02-27 00:07:58.450382,opt4,8,0.01,0.2503030303030303
2018-02-27 00:10:21.910934,opt5,8,0.01,0.25
2018-02-27 00:12:20.371297,opt6,8,0.01,0.18737373737373739
2018-02-27 00:12:20.745800,opt1,8,0.01,0.31242424242424244
2018-02-27 00:12:23.103638,opt2,8,0.01,0.20767676767676768
2018-02-27 00:12:23.577776,opt3,8,0.01,0.25272727272727274
2018-02-27 00:12:24.179891,opt4,8,0.01,0.2687878787878788
2018-02-27 00:15:01.120071,opt5,8,0.01,0.27030303030303032
2018-02-27 00:17:27.984686,opt6,8,0.01,0.16575757575757577
2018-02-27 00:17:28.388369,opt1,8,0.01,0.28141414141414139
2018-02-27 00:17:30.421680,opt2,8,0.01,0.20454545454545456
2018-02-27 00:17:30.955178,opt3,8,0.01,0.1990909090909091
2018-02-27 00:17:31.650668,opt4,8,0.01,0.22727272727272727
2018-02-27 00:20:17.654137,opt5,8,0.01,0.23000000000000001
2018-02-27 00:22:16.110137,opt6,8,0.01,0.16414141414141414
2018-02-27 00:22:16.459593,opt1,8,0.01,0.28646464646464648
2018-02-27 00:22:18.423160,opt2,8,0.01,0.20909090909090908
2018-02-27 00:22:18.857555,opt3,8,0.01,0.21656565656565657
2018-02-27 00:22:19.328130,opt4,8,0.01,0.25222222222222224
2018-02-27 00:25:10.117176,opt5,8,0.01,0.24494949494949494
2018-02-27 01:02:01.246286,opt6,8,0.01,0.17050505050505049
2018-02-27 01:02:01.608119,opt1,8,0.01,0.28414141414141414
2018-02-27 01:02:04.263824,opt2,8,0.01,0.1785858585858586
2018-02-27 01:02:04.826787,opt3,8,0.01,0.17999999999999999
2018-02-27 01:02:05.368913,opt4,8,0.01,0.19373737373737374
2018-02-27 01:04:17.994488,opt5,8,0.01,0.19292929292929292
2018-02-27 01:40:36.100865,opt6,8,0.01,0.14595959595959596
2018-02-27 01:40:36.461600,opt1,8,0.01,0.27616161616161616
2018-02-27 01:40:40.105025,opt2,8,0.01,0.20808080808080809
2018-02-27 01:40:40.563427,opt3,8,0.01,0.21737373737373739
2018-02-27 01:40:41.149705,opt4,8,0.01,0.26747474747474748
2018-02-27 01:43:17.031289,opt5,8,0.01,0.268989898989899
2018-02-27 01:45:06.568259,opt6,8,0.01,0.14575757575757575
2018-02-27 01:45:07.134651,opt1,8,0.01,0.27797979797979799
2018-02-27 01:45:09.792493,opt2,8,0.01,0.15828282828282828
2018-02-27 01:45:10.451136,opt3,8,0.01,0.1784848484848485
2018-02-27 01:45:10.959119,opt4,8,0.01,0.19353535353535353
2018-02-27 01:47:48.782360,opt5,8,0.01,0.18505050505050505
2018-02-27 01:49:55.684797,opt6,8,0.01,0.15838383838383838
2018-02-27 01:49:56.178796,opt1,8,0.01,0.27030303030303032
2018-02-27 01:49:58.512914,opt2,8,0.01,0.20777777777777778
2018-02-27 01:49:58.993971,opt3,8,0.01,0.21545454545454545
2018-02-27 01:49:59.498493,opt4,8,0.01,0.22838383838383838
2018-02-27 01:52:29.453533,opt5,8,0.01,0.23494949494949494
2018-02-27 01:54:30.994403,opt6,8,0.01,0.16737373737373737
2018-02-27 01:54:31.513917,opt1,8,0.01,0.27494949494949494
2018-02-27 01:54:35.061983,opt2,8,0.01,0.20000000000000001
2018-02-27 01:54:35.491897,opt3,8,0.01,0.21646464646464647
2018-02-27 01:54:35.943731,opt4,8,0.01,0.2197979797979798
2018-02-27 01:57:12.411291,opt5,8,0.01,0.22444444444444445
2018-02-27 01:59:16.244239,opt6,8,0.01,0.16090909090909092
2018-02-27 01:59:16.599428,opt1,8,0.01,0.27464646464646464
2018-02-27 01:59:19.350051,opt2,8,0.01,0.21707070707070708
2018-02-27 01:59:19.954146,opt3,8,0.01,0.21080808080808081
2018-02-27 01:59:20.600111,opt4,8,0.01,0.23333333333333334
2018-02-27 02:01:44.118905,opt5,8,0.01,0.231010101010101
2018-02-27 02:03:30.417241,opt6,8,0.01,0.12939393939393939
2018-02-27 02:03:30.778505,opt1,8,0.01,0.30323232323232324
2018-02-27 02:03:33.198653,opt2,8,0.01,0.25414141414141417
2018-02-27 02:03:33.823918,opt3,8,0.01,0.26515151515151514
2018-02-27 02:03:34.391950,opt4,8,0.01,0.29272727272727272
2018-02-27 02:05:55.736794,opt5,8,0.01,0.27696969696969698
2018-02-27 02:07:26.890098,opt6,8,0.01,0.19292929292929292
2018-02-27 02:07:27.339972,opt1,8,0.01,0.28707070707070709
2018-02-27 02:07:29.853144,opt2,8,0.01,0.24292929292929294
2018-02-27 02:07:30.570022,opt3,8,0.01,0.24919191919191919
2018-02-27 02:07:31.237985,opt4,8,0.01,0.25747474747474747
2018-02-27 02:10:08.652266,opt5,8,0.01,0.25666666666666665
2018-02-27 02:45:40.503010,opt6,8,0.01,0.20464646464646466
2018-02-27 02:45:40.847058,opt1,8,0.01,0.2818181818181818
2018-02-27 02:45:43.339804,opt2,8,0.01,0.25626262626262625
2018-02-27 02:45:43.749057,opt3,8,0.01,0.26141414141414143
2018-02-27 02:45:44.250563,opt4,8,0.01,0.26595959595959595
2018-02-27 02:48:01.395215,opt5,8,0.01,0.26464646464646463
2018-02-27 02:50:03.662694,opt6,8,0.01,0.16545454545454547
2018-02-27 02:50:04.096267,opt1,8,0.01,0.27272727272727271
2018-02-27 02:50:06.603177,opt2,8,0.01,0.20323232323232324
2018-02-27 02:50:07.193200,opt3,8,0.01,0.20656565656565656
2018-02-27 02:50:07.792995,opt4,8,0.01,0.2291919191919192
2018-02-27 02:52:32.812632,opt5,8,0.01,0.22565656565656567
2018-02-27 02:54:33.455767,opt6,8,0.01,0.14969696969696969
2018-02-27 02:54:33.839633,opt1,8,0.01,0.27757575757575759
2018-02-27 02:54:35.755597,opt2,8,0.01,0.18909090909090909
2018-02-27 02:54:36.213370,opt3,8,0.01,0.1901010101010101
2018-02-27 02:54:36.728214,opt4,8,0.01,0.21303030303030304
2018-02-27 02:56:44.699608,opt5,8,0.01,0.20989898989898989
2018-02-27 02:58:27.455425,opt6,8,0.01,0.17040404040404039
2018-02-27 02:58:27.910714,opt1,8,0.01,0.28383838383838383
2018-02-27 02:58:30.115284,opt2,8,0.01,0.17616161616161616
2018-02-27 02:58:30.600934,opt3,8,0.01,0.18616161616161617
2018-02-27 02:58:31.126253,opt4,8,0.01,0.20151515151515151
2018-02-27 03:00:37.682993,opt5,8,0.01,0.20000000000000001
2018-02-27 03:02:42.736783,opt6,8,0.01,0.15797979797979797
2018-02-27 03:02:43.144379,opt1,8,0.01,0.28747474747474749
2018-02-27 03:02:46.634609,opt2,8,0.01,0.21525252525252525
2018-02-27 03:02:47.107582,opt3,8,0.01,0.20404040404040405
2018-02-27 03:02:47.601230,opt4,8,0.01,0.20727272727272728
2018-02-27 03:05:04.287235,opt5,8,0.01,0.21282828282828284
2018-02-27 03:06:54.638397,opt6,8,0.01,0.15101010101010101
2018-02-27 03:06:55.034157,opt1,8,0.01,0.27939393939393942
2018-02-27 03:06:57.410799,opt2,8,0.01,0.22898989898989899
2018-02-27 03:06:57.884762,opt3,8,0.01,0.24747474747474749
2018-02-27 03:06:58.419046,opt4,8,0.01,0.25515151515151513
2018-02-27 03:09:16.308746,opt5,8,0.01,0.25373737373737376
2018-02-27 03:10:52.520604,opt6,8,0.01,0.1708080808080808
2018-02-27 03:10:52.914022,opt1,8,0.01,0.2817171717171717
2018-02-27 03:10:55.372019,opt2,8,0.01,0.19161616161616163
2018-02-27 03:10:55.832955,opt3,8,0.01,0.20424242424242425
2018-02-27 03:10:56.417438,opt4,8,0.01,0.22262626262626262
2018-02-27 03:13:11.783833,opt5,8,0.01,0.21232323232323233
2018-02-27 03:16:02.808109,opt6,8,0.01,0.18888888888888888
2018-02-27 03:16:03.224204,opt1,8,0.01,0.2781818181818182
2018-02-27 03:16:06.746478,opt2,8,0.01,0.23000000000000001
2018-02-27 03:16:07.214562,opt3,8,0.01,0.24858585858585858
2018-02-27 03:16:07.735847,opt4,8,0.01,0.27313131313131311
2018-02-27 03:18:25.699233,opt5,8,0.01,0.25575757575757574
2018-02-27 03:20:35.677772,opt6,8,0.01,0.17888888888888888
2018-02-27 03:20:36.070105,opt1,8,0.01,0.27515151515151515
2018-02-27 03:20:39.609991,opt2,8,0.01,0.19343434343434343
2018-02-27 03:20:40.090135,opt3,8,0.01,0.19757575757575757
2018-02-27 03:20:40.563450,opt4,8,0.01,0.20444444444444446
2018-02-27 03:22:46.587554,opt5,8,0.01,0.21232323232323233
2018-02-27 03:25:04.511898,opt6,8,0.01,0.15636363636363637
2018-02-27 03:25:04.846181,opt1,8,0.01,0.28101010101010099
2018-02-27 03:25:08.402758,opt2,8,0.01,0.24414141414141413
2018-02-27 03:25:08.805911,opt3,8,0.01,0.25242424242424244
2018-02-27 03:25:09.269449,opt4,8,0.01,0.25828282828282828
2018-02-27 03:27:14.676177,opt5,8,0.01,0.26373737373737371
2018-02-27 03:29:17.712763,opt6,8,0.01,0.16202020202020201
2018-02-27 03:29:18.096061,opt1,8,0.01,0.28131313131313129
2018-02-27 03:29:21.379690,opt2,8,0.01,0.20404040404040405
2018-02-27 03:29:21.829259,opt3,8,0.01,0.22303030303030302
2018-02-27 03:29:22.308980,opt4,8,0.01,0.26010101010101011
2018-02-27 03:31:36.581382,opt5,8,0.01,0.25181818181818183
2018-02-27 04:06:48.914004,opt6,8,0.01,0.14939393939393938
2018-02-27 04:06:49.307853,opt1,8,0.01,0.27363636363636362
2018-02-27 04:06:51.819377,opt2,8,0.01,0.24010101010101009
2018-02-27 04:06:52.359683,opt3,8,0.01,0.24363636363636362
2018-02-27 04:06:52.863871,opt4,8,0.01,0.25555555555555554
2018-02-27 04:09:07.896362,opt5,8,0.01,0.23363636363636364
2018-02-27 04:11:01.433636,opt6,8,0.01,0.17272727272727273
2018-02-27 04:11:01.773629,opt1,8,0.01,0.29606060606060608
2018-02-27 04:11:03.623963,opt2,8,0.01,0.20616161616161616
2018-02-27 04:11:04.054985,opt3,8,0.01,0.20444444444444446
2018-02-27 04:11:04.492880,opt4,8,0.01,0.21414141414141413
2018-02-27 04:13:17.880134,opt5,8,0.01,0.21717171717171718
2018-02-27 04:15:07.798704,opt6,8,0.01,0.17343434343434344
2018-02-27 04:15:08.274702,opt1,8,0.01,0.29313131313131313
2018-02-27 04:15:10.227183,opt2,8,0.01,0.19969696969696971
2018-02-27 04:15:10.645112,opt3,8,0.01,0.20555555555555555
2018-02-27 04:15:11.133191,opt4,8,0.01,0.22767676767676767
2018-02-27 04:17:21.853618,opt5,8,0.01,0.20656565656565656
2018-02-27 04:19:26.337073,opt6,8,0.01,0.19090909090909092
2018-02-27 04:19:26.801767,opt1,8,0.01,0.27686868686868688
2018-02-27 04:19:30.204193,opt2,8,0.01,0.23666666666666666
2018-02-27 04:19:30.615686,opt3,8,0.01,0.2497979797979798
2018-02-27 04:19:31.112221,opt4,8,0.01,0.26090909090909092
2018-02-27 04:21:45.853332,opt5,8,0.01,0.25838383838383838
2018-02-27 04:23:29.484753,opt6,8,0.01,0.15292929292929294
2018-02-27 04:23:29.888697,opt1,8,0.01,0.2723232323232323
2018-02-27 04:23:32.378861,opt2,8,0.01,0.18626262626262627
2018-02-27 04:23:32.860154,opt3,8,0.01,0.19141414141414143
2018-02-27 04:23:33.381954,opt4,8,0.01,0.20454545454545456
2018-02-27 04:25:48.049132,opt5,8,0.01,0.21777777777777776
2018-02-27 04:28:30.201918,opt6,8,0.01,0.15656565656565657
2018-02-27 04:28:30.540199,opt1,8,0.01,0.2686868686868687
2018-02-27 04:28:33.822063,opt2,8,0.01,0.22040404040404041
2018-02-27 04:28:34.223485,opt3,8,0.01,0.20020202020202021
2018-02-27 04:28:34.714972,opt4,8,0.01,0.22303030303030302
2018-02-27 04:30:41.675184,opt5,8,0.01,0.22626262626262628
2018-02-27 04:32:57.631689,opt6,8,0.01,0.17989898989898989
2018-02-27 04:32:57.968717,opt1,8,0.01,0.28828282828282831
2018-02-27 04:33:00.418147,opt2,8,0.01,0.18595959595959596
2018-02-27 04:33:00.848228,opt3,8,0.01,0.18515151515151515
2018-02-27 04:33:01.307498,opt4,8,0.01,0.20585858585858585
2018-02-27 04:35:08.567718,opt5,8,0.01,0.20434343434343435
2018-02-27 04:37:25.862938,opt6,8,0.01,0.20151515151515151
2018-02-27 04:37:26.250270,opt1,8,0.01,0.29212121212121211
2018-02-27 04:37:28.668471,opt2,8,0.01,0.19333333333333333
2018-02-27 04:37:29.163215,opt3,8,0.01,0.19404040404040404
2018-02-27 04:37:29.674113,opt4,8,0.01,0.2013131313131313
2018-02-27 04:39:43.473618,opt5,8,0.01,0.19343434343434343
2018-02-27 04:42:02.038409,opt6,8,0.01,0.17545454545454545
2018-02-27 04:42:02.421751,opt1,8,0.01,0.2818181818181818
2018-02-27 04:42:04.808750,opt2,8,0.01,0.18808080808080807
2018-02-27 04:42:05.427204,opt3,8,0.01,0.19202020202020201
2018-02-27 04:42:05.900493,opt4,8,0.01,0.18515151515151515
2018-02-27 04:44:17.502020,opt5,8,0.01,0.18505050505050505
2018-02-27 05:17:35.276395,opt6,8,0.01,0.14434343434343436
2018-02-27 05:17:35.617372,opt1,8,0.01,0.2880808080808081
2018-02-27 05:17:37.488255,opt2,8,0.01,0.19080808080808082
